commit,lines_add_intersection
84533ee7e1c175e639938de83c52d1bb6bb7d393,1
25e9317fd3445424b28f162c57e3fd04b7aacad0,6
71465729caff2090ef4c61c4c2331a817d10bbd5,11
542dcd142466b6888abef9c50c66cab7c316d691,6
94f9d4d7f3784058f3283fdf20f8365881730f52,3
b83e551507e7e61b6d28719c23ea3c3897356493,7
9c916f238d55ddc70201041d5a3c95bc08d3fc24,7
d98b425cb661ec15f342689ec909c6a21fb64315,7
4fe6091e9fc94817a70c47a6a1c2098d5a1805f8,2
b6d192dee39805e36c7c968fbfb52b7d56cd64c4,2
40212e72e6f945a85f4e7674901556a5474f6ef8,1
97e8854ed96e23e49e68d9b7d0959fcbddefeb6e,8
b984b71e0ef05ce3c31e7a2a29871f4c20e276cf,10
9376285bb60d0dc5e085167ff98b5037b7f3ac11,33
7deee7746fbf32292d44cbb851ed638b07c81115,2
89b7a52517c654af4dcb4f2aa263ae38f61fec3a,3
7bce7c67394c5c377a8ddec07915c5717ab4bbdb,8
e6c2278055a6ae663047abdd812a64c491170efe,4
bb47918faf02cbc3f0c848d712aa14282db80f8d,9
e5822cf73991727e46f16dfb8f918cea78d80f70,6
126f1f020612b0e7c982e5463fa6fb2cf90709ed,3
8da5a320db516f00c2e6ed3b717ac3db8e5b7070,2
40a9fb75690f830ed98854473fad476035f502ef,1
a39dfeef146b683dcaf6a6c926e2a3be0ab9fd43,6
30513712a773671966e2a5e01a25340c1d5dc1db,10
01be2355d40bcacaaf06ae6b21d1d687d0d07dd2,1
69267dbd22fcf8f77d851af1f36dd50c472c1f4d,1
d37abcfad6c55a5968521ab0ef6512a114d36487,6
d67d20330cc08beaad8c206bb852c7afe4e90573,3
dcd316711134401db76d3a10c3da2c496802f182,1
adaa020cdb507c4b4f786cfdbc5801ddc3594ab4,1
9b7c32978004bdaa6b58f9ba42e66d5fe61c615f,54
4968cea3afb18653a900ccd76c8eeee198e3302b,4
3e24e006025c0e830bbc48c0f76a81170b1d1a94,4
7f9aee76999a1a6619e6997d4c3cea02fb6e5d34,6
86b51d5a06c86ddfc4147564a60f07e8a70e6488,7
f7fe3644b20f1f4d420d063d58fd20b069e5d7bc,8
18c02f42b2fae08fad8aa0dac97fac7f48c5a812,1
91e52c4bb5c7ade99db90b322c923443c604a98a,1
6d9e053c56c887f1d821bc3fea9c1a45a926a221,12
b2f84cd8a145297ebc94b75f802d7f2c816397b0,28
cf51536b79a8b66d32ad11ad89a3d22acc47351b,2
0cde5ab6bfb981c230d7f3bc8da10017206ec965,7
4b924045b3f678da64403d1c13ca999e2e3ab695,5
291b3181fd2d13a422e52a2c679f983f91313765,4
4c9ff6fa49c6b9b6629d9f64216fdc64edf12bf9,7
b5b49e85e6e39be18f227afb7a54c3a3fe49f89f,34
ed724296c353ae1433f74870943ffcd320ab3778,9
f718d71065548df371dabcd4cf71b4daa22dde92,6
741e3a2af4fa1a6fc82b8280154c528b14d334d9,12
01bd2452d07602b13bf42952f94f21a4def61534,5
f9b721f877468661347257c7fa88f42e2200b362,5
24c4482116d2e7617e8c1bd0330ec02f866247af,2
6439a3895af7a0593f7ebd811b16026a3d20e101,1784
291970bf4eae59e681ab2a3c1e19d12c3fbe555e,1
2792328ecf17ac1caa8892e725098256ba4e9275,3
ef11a5e296bcf70ba70ff6ae2e9e4a55cd591b2a,2
16de74348b7fae1a7b932ed18758b04976d542d3,7
9be749eff94a370380f222d9430f2f3d9ea7e719,1
15f262ef9d215db82d931ac61006e0dc930f3326,1
1da6fb6dcf5ad4f08d456f37e1bbecbf6369a4d9,14
c19b73fa8853727e0b42f63d8edcdfc616704a12,14
1fc228b7566eaf0f35a64d6c11bb2a81cddb8351,3
fad9a16fc514fcd8a21e7f0002c2f99618fa864b,1
66ab8a72badd396c281f7c3bccf27fd550642080,1
3b81139231590447a7ddb8f14c6bcbd4b5c69968,6
d5d4f37ca840f90c1d96c740dcb624f98e9f4af6,5
d9dc5b182370682be3d0657b0ae22ed344d888ba,1
4cf2e4f1a250a2100036780982b2ebf2de838603,2
3bfb704d4b0b2f9e0bea286c8808e39a55878562,50
00f7afe3f09d16e140ac531a9bcd766817df7a26,1
733abbba0f685e5f678643219b83285538268aa4,11
2bb430d1a24cda79735d2e3481cdeb0c22089804,18
d0b70db4c810862dc922384e1ac158cab186492d,4
0751ac687b51a887d15b0a10162a62d952f2fe67,1
262ef546bec07596bd4beee13210e24674987cfd,2
ccf90727406c4a35681c818930b58744c92dcba5,3
f71ecb0bd968da864178b486e6f0dc94b1d8975e,1
ba0c01b71d6b42c0d9afce2ca999c446190dae15,10
c1494f55c7f17744024620651c9e0da3162cdaa1,5
dd29c007b65bb6a98fbe232008fd1115e30a49cb,11
37408eaf5014aabe23e4c8dd193f038d90d0ac68,19
dec25120cdf90d5a198c04754aaa638d87378b01,4
1a49870f0c18b278ba59c12bc2f04a3fffc1eb10,1
27c4277e805c0839b21474800d8a4cc4c260a595,4
8eee4c91761e9c0446e0e57bfe6f58e5935f9040,1
d19f9c9c38aa66f92af4629a58100f8bc6b2ca12,1473
bd14251aac0504d5777318453c9cc5e5759b451a,2
9667bcb46a70f86f1239544494d78afefdb96e5e,3
d818fec505ebf7ffa4ac163b7c53e50dcd0cec4b,8
ce71095dba5aac25c245d808229b0ed798fe5ab5,1
78c1e5bafc785a42e1a991cc5c2aa4d20d13059b,51
35e124298d382651f16732b63ea19f1620f925d3,4
4683c79bb7dcbfba885c9affab1afc7fb0b30b8a,6
96dfbffc1121b48de23c75de3d9fbe52934b6970,3
105dc40d957308997cd7c4caccfed54da1a1c7a8,2
c03d0c7d0c3268fb1e02688c57271b2cb2fa0df8,8080
d6855fe3d553df8db660bb989933350dcf22f4bb,1
929f8b23239f34f6916df6b6f084a2d6c4d816ba,3
68f71031771de761fb2c7b0f9b1c4e334957b6a4,6
fd99ebabfce0dce0acb6a89d22e4bb12f16236d6,5
f72210acca7914ca45368e0d402941064a894f5c,1
08432ac1aaac0c3b6c622ac4d4e249a65148a0d1,7
6ef8d1ee53a2918058a5fe3bed706078072a58b4,6
6fda4f0b7a36a5df12e67080fa233b3836eaea2d,8
70de31d6576ac6b246b5b594599c1386332b633d,3
dc71fa55b736ec74060023825809d5bc78209c60,7
93fadfb91745b76804ba3793b5ee729f0350e11e,2
8e682439699031ad6047e0589021366f05259be0,6
ab3821c4433e3b25b9a982d5f050aaaa79680537,4
f447ed232e5b64cbd691dd84ad1d1e4aa189cdd1,1
6121d4c199d05e46a4f9b8395fb686011f0b2851,18
cfc3b68f68c9fd0b9e06405d5d11d4231008cea2,3
d7ee8436fc4686e933d14f7bb1a6a69898626654,5
e1361164a031ec9cc82de27fff47621a67d6b81b,4
2f002e5cbb15186de0d8519c548f345432bb4332,11
e21ea52276737554ccd30c39b212406713c39767,2
62d396f644c9a9f7138a024ebc1c951c66fa0064,18
29cb8226eb2d394e0d05cdcfa8572c760ff3e622,2
3a31c1a3f9d20a112b1fd813d818f6bb7a2182d2,24
ebaeffbd9940b8a89fd7dea28099c2778c37a37b,62
5fa1fc5ab09fe3c99446685d471f8b099da25f2e,7
03e283882e12ae7989032204f84458e87b5ec754,3
b4c0c24ac5a1cd51098056bcdf5dd3f0662ffe58,1
714ed1cc20fe22ce40eb2d0f4272a5c0ef40f0ac,4
276c5c435e9fd8c549e182b40e3394e0a510dab0,7
b973f3852c375ea85978623e1ed8e4456b715d00,1
75da9bb619bc557bf9431c36d5585e79239ff57d,37
adc49acbefe26f03cd8740003d17d7baf154626e,3
6048018a9c5bf3b9d02db23cc8142178204d254e,7
1fd7ef2e8f6b8b67f4d3be7b9ab5bbd9d8f639ec,3
f0df1293acdba9513cae17e2c63b4169f1347371,1
6e4094731acee5207595a8416d19508107ea475d,7
7d1b50981277c59a788298751f121567a1e75202,1
7591e2c53c6f02626e376a98b5f95745fbfe108f,1
5fc9df08b564aa9d11265ad591f9ef104695ce2b,10
fcb2a7e4a3c7899a3432f5804889fa3ea5779220,10660
06dbc1ea5768618337bf11e5f64c4f9f14a68008,2
2cd20dc3d445bc052f81aecfcc12f1c715a25789,1
6f3abb7a8743bbd0bffa11a3f5df84d0da532c59,5
d0956cfa8ef8b3668ea6adc94b27f5dcdc93bde0,3
33d4669aaa658f3e35f88748ed2db51c84203f62,1
13ac90a47878b0bb26375a1a6901a629aa2b2def,1
810273bc33b1f50191f90deef74277ee84174efd,1
ee459baa5ce0a144e013a4995fd5be96bbecd05e,59
eb4f4076aa89d38221ee513a5f28f22124029c90,1
0591c0a5be7d58dfe2c69c8a81b2cebbb0337320,7
bf650608be7cc16fff7e477d9bf518720a16eb05,4
ccf680dea305e0b2bda31a29c37e40e5beb397c8,7
3736c925580f678f601d670983f7f6cda791d108,3
49a8fe8e962ed929cf5bed5520e581025f5bfe9a,1
e2ecd252b5e3c90c211075ba9d1017379782708b,2
4ca8ae712c1bf73bf41247aed119a44acc01de03,1
5c674860eb8bfa1a8c0038fc2d32c4fc205e9d62,6
ae2f25542ffdd1919b33c8f274f8172e49d64dbf,2
dede29612a723a7da9f489fecbdf02500a018430,1
3ed26a44b3415f5761bdab21f823d964c20a2824,1
f3bb8b4b8452f1b7add220e787ef56c737ceff6a,4
483ca933f8fee1e9264aeef71f48f086e7cc70db,3
2cd900fcf577af2cc5094ba21d1699809649f3bc,110
1a5f1a3f256a53014e5b832e1281d952ec5f9ef7,1
5e9a74b48013a99daff50c2995ad9de80685335f,1
7b09c459d346d9bf30ab07921a9b0ee91405d104,3
d4a5de7bde4791fabc61225336920f83801f26d2,1
035bf8d7c484b82e3e278af8c91584ae724cb5d4,5
9215f76fb6d938ae93889f46f27cff22723fe0e4,5
f9a518e884b62a76dde3b30aa5d0ac22381f47a8,4
14b8512f878b7b5682a77d95e8f017326a471bf3,1
f1093b0f60ef28c3dab63a7d73f284426705cea1,1
81dbbf72406c47b5199a59c6b83338b11fd3e754,3
5cfe4256d98af22a570c78c5e3048391a90f5f98,1
1dcfb2ac65cec5a706784d92523f0c53de0a8d95,378
229e72dd6a34a2fbe5998fbddde44cb00174a602,3
8c2ea51254b41810edf4ee1ac8b2272a784b15df,3
f63ed085e20da82a8b7b49d90c61d0eb1b2ed19d,2
28f04f34636f46f7848be9ce9b36cec6d3554f32,1
0d7f242110dc71666780a85fca14fbc8223879d4,1
f4784b3eab2e12e7a8fda7431572753f3a970c63,1
5cba1229d8246da2a6d1d956eeed8227f69e185b,3
bd08ecc487f3b515196cc4096094799a02de6ae3,3
455bda993cceb42921c9ff173da26651f1d66602,5
a7b60f00557002a37b1ea2e1922ac6ffbfc61fef,1
2c8f8b19d4f293edd78885880ed1a6166395ffdd,1
92e22ca0a22a916a806d801f8d2f5f26bc92ddc4,4
6774e2bf0822cd4358620d3e806f9b3df8bd777e,1
73b063130befa7475316a142343de87da61f31e3,1
e8a0c69b91747c2934f6ede4fef174b85b59aede,11
c9a88deede2e3438a70be7df233678d6a0fece74,2
abd3fd358b73c3a09eb0e70ebe91cd8807c9777d,1
a1c0dca43a3513574e5bebb38989671960cdaf35,3
1080be268b0558ecdc5567e1864a3ae56e25ba65,1
867b1c1bf68363bcfd17667d6d4b9031fa6a1300,404408
0ecd94d7d728606e0047a44e60a277ff4e7b3990,279
267123b4299ea2c2f090ef169f9fc5039897cd72,2
f3bc46821263cfc2ab41b561727da4592ae5ea3b,4
967f8c918465312cc6cc1bcbcfacafcf95152bd8,2
dd75d07899653258587b854ce0e3f7f1b90610cf,1
52ab95cfea15ae8a60fb4febc99d54034c8800b8,4
f78eeeaf55a4f60a05d3e6452f29a2214c29b6fd,6
4802997c7531835f16b6fce690854d9a75119d0b,1
72d9b222a940c93a8d915c26a4d5d077e23be871,1
58e93fa357006d9a231da48fb81eb23c417ed927,23558
7e92e257af910300df297da2269acf2cbef7d6cc,2
ce987457ca3db0c78d5e720f753adf210fd3dd65,1
e1165dd1442017c2b2722027168c497640f25746,2
cee6c5b47bfa5d20fdf504fd61d200c0ee5eb777,2
57a011197e9cbf2b7d63302ce9e53db30021d773,102
57af58e888165db623925f25e290f1b9472fd5c9,1
7b163e918772736b69252053913ba5ccc24adb4d,6
448598b5089455b30737c08915b62597a2132bf7,4
a26df4cd2fdad7451d4ec99f8a339b9e107a4728,2
c9672ba4c86a5fb18ea20d1c4a2c0eb6a731f3cb,8
a0393a298fecff8cdc17aba51245f29433520d81,8
d98c916e8f02c01764831c12553f21de12624892,6
4662231e5654924c78fcb4b630fb48c58b945b7f,1
c1fa85ff8ceae0e882d19b1548de407994ee4180,1
a031d76eebbe85c93f5d4a2a4cafacf417df9bce,4
8d676d85f772ce3a100b6f0dddd1c34a7e4313cf,11
762655010d6f051f632a77b8c5b95b9f5cad02c9,1
e6f80aee299f530c9565b520aa76e6ff2e5649bc,1
ced2321a8df8260e7d22e72e2bb5b8c6ab3f2180,4
1689c22c1c328e9135ed51458e9f9a5d224c5057,2
6d80f3ce78e13cc91bedf509d6520151ec1b0df5,1
cbf1860d73b782e7924e63361df485b31225a26a,2
fced80080675fe4dc8e3641083dd3742675f4b7b,4
df01e7c5ee732cd6673de18743b42bf5234a5c76,1
433e972aeb5e485d2f7a7ac605a1c043822e25d9,178
744ea70c7acaa74249ede91d71de9535c1db1431,1
663ee1a4c9b9caa4c8f446934410ca636f998df6,2
eae7d64a2da085d7aed0671149611e417ca794e3,3
b11cf09043f18b368ec0d988f064ea21247c843d,1
ccf6d62d1e8d9a725b4c5a374c2d0e2cd01dd6a7,5
674ef90904fe651ecacafc4211a8a24014160207,5
8130949bdc9c36f527148205b86a2ffe551cac53,280
20cf8b548ebd7d5ec98729b4bb8ae5af435a22ff,3
b91a13bbdca0095b1dc9ffb06bcb5caf4aab56b6,5
1585dfeda7f5696db22e0e5098fa2b5f633dfa2d,1
50b26f561298c58029d408f4b0c5bca20b7806a3,1
236e7b96140e3380e4563e8d1e8d96ded7b51dc3,1
1965f8cdbdf86930b99fd61ed2efb22ac3d6a725,5
801cbd7c71bfc61ebd7dd526ccf43282ef887869,1
73ff8cf784b6ee447072fad6c06fd0eef0e9c9f6,11594
f253376dcbadb384d8c8af287c3f9e2271cb5ff4,121962
fed276e7524d6a80ae5dec037d586bd28543fc79,6
0341091a9ec47576a2fdfab181145fa94c04b810,9
9b0185ca06001219f5ffcccb5c09b9a9bb42e7c2,210
e66273a6abb8e9cd0967d52113e29c8014a255f8,2
66d4035e1099477aa488c24c0c081ee764f85868,3
1538f21bfb33dcaa65fe84b9823a8963bf1e6443,7
992221d05e42ad9f65a88318ca6339aa1c39fc79,6
5a4d707a6d914fcea302e299fc18892d9e42c767,2
8509fed75d576023f5f2db8542fad102fcc62d4d,1
8a3fbdd9e6c37c74b12fd0e8bd7cde8372861288,1
0c926a3d9c34396636c2fea7a0cd5a4200ea298b,13
8bb65883d164843d5bb7475281af09bae18ab22d,9
cab31fa076253fcfafa7572c24e40f12a1e09ae3,1
c31cfb3db3decf36874273a97f54f3d597e98efe,32
7854e526ff170846aef4ae3c71588c98ed9176d0,1
76db9dec8132d4377f6c32e4d45eb75fa0cc7a9a,1
b8ed7f0f40743dae6111c8950ba55051933298ca,2
8a54523f0f70134327e7b2a625b1777c796b07d5,300
3fe5dbf57f2512d29cb72c68bdab98957fda7bb3,388
65e1449614d3af34a022007cd335d0e563dea721,15923
1e7ea4e7abe6214a06d8acd60e6f6e2a09f7d05c,1
fef1c4c0a0766b83cfacaf6276d7bd0d1aa9a2e4,3
1ae419cb3902e6cc45538a9673539ed5316fcf30,2
987e315a6b5a5dd224602f09b9dc7c0fe9c7d024,2
2ac4b4b2228f3ef996db7b07aea74c4b1a796f38,5
4f337e24662f07513fd6e8388f27f13dbe44cadc,2
2de3c142d3dc4ef329a3984af32583cf1e5af432,214
f23c75a8eca5eeabf9aaf303ee7e14a94da42ddc,5
5e97f464df082d8f45e163bbf24341dceeafe89d,1
17d778e710f9dacc770b5790e792b85cdba75a9d,5
86d72443215612f66f77dfc57ec9613c8153617c,1
07e2fbcb90bf0fc53bc67b970704730832c6d3d4,2
88459358cdd70246e805b0ee7db7fffb9564f80e,2
27ebd6e0443bdd795869f598ecebc9eadd64a26c,2
bed625540a0e1a4ba4da9962ed53c1d83d9bf509,1
4f2d651e5b3414eac5d22ff47366d22c8cc289f6,3
edacb101ef831cdc59d07015b1b5cd1aaddcc588,2
05ad292d61099f0577c6886cd7b2d849dda0010b,1
26517dea245cc6332ffb80cf7747f6c211aa2e4d,1
ac1373f1c26d545ef303a71bedcd31b9279f55bd,5
fd4bb3806bcccbd8afa5dd45052ea37a882708ba,1
6b2a52431b238fc3c25ea931def6e5b1cf9e78fb,8
741a6942eb241dfc1317b7692381fc41dbb92501,2
da34dd49bb8c9bdab5bf98f463d5b3453976db9b,1
1ddb4d7e5ed478ec7a0335090482c1944a64aca5,2
faff81287b5d69ef14408de22d3919cc7ff0ac06,1
ede63a195c53d31207d694258bd8bc740dbc87a7,8
908b3601e67e21996c1df5807761f42dcd72c2c5,1
7aaff08f3996eceadc98a531ef0faa8d7bae955e,1
3ba371f9df8ae4439c524ed45529b6e7e51cfed5,1
2d1a5a5856692d839531b8963188b3bdc13f4efa,110
d78f06a1b70f3743899b5494f55a456596e51a63,4
1ce577f4401748a0064f9ee5751dd97bdf1622ce,3
af0178aec7c38cb17bc641bc361656cc90bc6b79,4
18f9fb687f708b568301a4af87194fd72e4010e0,2
feb9a9b202c12289150de45473846f4272aac1bd,2
32d5d732dd49e7beace91ea31db9f6c0315bc182,2
d75bb73bcf2ecce38c147980aac0cbc27a6b838a,6
5b6211aee1f042a6961ef8a6bd8286db51bfc513,1
fc92b0878ccaa128e7c4505788f7c477284f0021,1
dd3bfe4f5fda5e8e8093be2d18cdc80a90e25e5b,1
767da54bf8bd212a483097999ee9ba77b711e4a8,2
0efa3d74e705ed2c66c33854ac4bfd0d6c7f56de,4
553c622b685f0a7a83c77617377f08019d76c682,3
283cd320db9057163b2e7434ac481ff8e785671f,24
93424a0fd882a3ed1c1f7a8b6fe71fdaa21cce99,6
ead51a75d5ca432daa7429b70d363dba0cdf6507,1
667152528df417627e54de6cb281a63a727369af,31
a75e759e595bf79d69841e6822784164da54ac23,3
af8ac73801eebf0f3690c3875751eb9e108ceda8,6
3a2a1dc17077a27ad1a89db27cb1b4b374f3b0ff,426
30bf8d9f4f06d8e35793612c8611cb03c53a73db,16
6bb696c304d2bf27b267202af193d99cc7995370,1
c3c7797e1d151417333296ab3720614c1e235094,4
8d3981ccbed9fc211b4e67105015179d9d2a5692,1
885d492f69a80ae3e91c1310a63caf0aeb567f2a,3
556de1a8e38ff03d31fd35751582447001f39d0c,10
00fb2d25632191b89ac4144e1a6498470a4a1c9e,2
223afded1cfb5f678ef0e0f6ffb0ff65b28f9d4a,1
3def5e9a8de16c505d369187ac3ec2ff87ab562a,3
a6822e4172a8fa889b10a7a363088d2a05932b9b,3
90bbd502d54fe920356fa9278055dc9c9bfe9a56,488
f3db1c278fd3ff82e5a4537905481dfd3c0ea590,3
9f1027d18a23e7c2ae60d3fb0a943e7b3342c532,10
e1228ef04ff4d6aa48561aee88f23c2e8335329a,1
01e1d54418a016fb305cb29295f54a86c57dc316,15
51bbcda1c7f44f42055a032ed394dedeca6df954,2
f35ccd9be2db9a55afd09ed1a9338c758fa63d82,1
4bbfd8e3da6d5fde8f1e98900523996fd138d9fc,1
a2595f05c7d8c9369623cbc19f92f3f1be6fb534,1
2916cfe851444c730a533e5045b46cc661f5d9c3,1
e8fcf70cd499268864021e8aff892a60fac1d6d7,1
ea7b5de1c1187294d3d4dca93b129e049ca7ca76,2
ace08c22395ae88bdd5e7f8117e3a64fb71875c5,2
5712dcb209b074a99e1c935eadc8e80d56eaf5b4,1
7cb1ea13d47acefccd3fdad044f3bf8921634d3e,1445
0f57f731ea2a540a4c82b476054e8a36aebb2314,13
026b8ef9f7ca69c2669fd092ca42bc5b6244f36d,1
3fc8522e68c00c899567c2877bb71aff75d9df3e,4
eedd5949f5a6b1bb86726051d0916421cdbb5dcd,34
f31d23a399d557d687266b4375a0436f920cc051,3
92b9bf4a15346b8dae14772e07905ebb6ad29a47,1
984c8337de2e2d610d36426226c08a14b43af23f,2
07c55c00a56ced7dac32206dbaebbb06bf129a37,2
4e021dc28e71f9d820f7cf18567d9a86df326753,2
a5bbc29994b22ab0b57c4dc9568a261d32476e94,4
e629a7d28a405e48fae6b064a781a10e885159fc,36325
7720c33f632c2d67b53169030a7ed2e0e6ae8fde,5
62c0fd46a875050e904831a73ef4375ed26cfaf6,1
064e0b2d4ca76b0c438545a4d2170e589327e31f,8
ca676b9bd354e846ac207e7879760719826517ce,1
5ab2f7b2ce8c51e8c47a4cc57c30fa7cae239005,1
2d99baab2f054926a1b26f7854fc50b701151bd7,3
c703555cc89cf6aedf549a1233b242d8cb8e0f20,2
cd1c2e7301820f9a198c8d665cd72d930233d02a,2
447c39a9b25e222a96711f7736078e4f33001388,1
2125261b631c429175821299ece33449dbd3ab96,1
a275e823aceff5ddb5a49d4bfd1a0e96da312597,2
68a31b7d956e958f1b51e80f6cb91858e416c95d,2
2d0b07178d548fd23954e3a6444f1d4d2d8b3a40,117
64bff25f78da5ae2e64f0598df20370c45aad7ef,1
cfd10568b0529c74a9ab1f5baa1c7e285f898105,89
02f4db83bd979fe33f18006fa612d7d5ab1d2470,2
e96e98b3399ae4c638466f84068fe94d4712c5a3,31
4935e0553f052da7661c0b93a451a5320f530a45,378
a46af5946c3ec125e0c2fee889610485eb4a6e14,4
48f662dd74ed9e909a8ba878152f88a238a97b4f,1
8eb14dc1882ade6f881ae93dfd7ecaa0dc0f0fdc,1
755d62788f0507781dbbf0ed1278b65ff4829185,1
e22bb14d8064fe86e956ae500548d4365035f6b2,2
60571f75ab81f9e1d5a5f351ac07f6d86a461230,11
de263479506066f240cf629aa3aac50c94668d89,1
07512ea820b9161a1f45bb1bcc1bd67d6e1ea74f,1
7fe2fc79358673a909d71e62d3f80ffe0f525fce,24
d2b9b5f5bb411ce69acd251915d3b92748f110a9,227
436f66b7e908d5ce2f292d1fd4e7f6f9de7c6fa1,6
43f934aa9078b6a82cc43c7d4efc9a048b7fed60,12
e84d5e9fa178a027b1c8b9f6e22c9173dcda03b3,4
2b2dabc29f53c5835868029585000ee487cf6cbb,1
300dd93306f4b2281cc05ab2ac809009c99cd713,177
2db87328ef8246b7dbca90563fecc1e67c6274e6,3
5957f043d3690aa0cb17fef30c1aef0a30ec1025,83
7d40f89137b456820d51ebc1cbb3ffbb966e7fec,4
29504118f8528f658fd0bfc02d8d78d4c01dc2cc,1
2173205f5c6e0e87c282cf94c13c8a41935cb1a2,1
01914577ed42498d9e268684949d699e0272e964,1
a621859101370205d89a6fea7ba17839a43eb4ab,3
f07e5551a845b45076bf5c45118e16efa69610c4,1
0ee7198f457c8ea031b09b528cfd88f0f0e630d8,1
844ad3d9a0418b4a3a6a944a50d65403121a0eb6,17
78849622ec58ae576f36b155824e813543a9bdf5,1
80d12c23de4fbddfaee2f9bf7fe809f57d02e171,1
95ad2a65fbb9b7f26669fed9906fe9a1a531810b,4
95a877a34c3838a92a99794ebc3b082f6f525899,8
e2486193c54e5404bad1748d220f58a414867797,1860
fead2836a16829fba427635f92d7df9acf771a55,19
0d54ad9cd44231c33f5776f67afea924c9a589b3,1
3cc75c10d781572a073d7dbff4e1695b93a89d48,1
1998f4c0966871d49ebf7f720dc58eb9f80771e9,1
07e74b0da2896ffa6acb5c33f56d7266b35b7ac9,3
8daff716ad6caee55e04e5550137cd3bd83b9822,1
79b4fde573eb5e86a8109d100ad182be1eb5fc54,12482
4abe87c14a27aa134659849ddd9510f136536a48,1
f4ed0af6e2762bc43de474d1fcaa2863b00268eb,4
4c732da91cea2156979a0cc73cc772ef024e7b9a,3
16798d0f48c64c4d967c1598a6748ff8c1b87112,331
bef369219ae90097d187a8a12a82ab75f7f16638,3
b8336519450fdedc8f9cafebc73f7a0226e34e1f,2
1652867c73a193359519ff10217c03f850a76a86,1
900c8ecb5c98c3cae256dcc030476392fdf2bbf2,4
0ef576d30888bb16158a9810aea3b7841396474d,302
7f3ed824a4ec15fc9725a4992b399ea4364c5adb,5
78f17935a306dfd7a1f32c923e0b05a094bf0c25,1
2e1176d51ef4fc07f487818acdfcf2fc4b789203,48
2cc70cefdd4a249fab895943890d21071e03f8c7,4
19230ab8a80d0a78ac396234c557f0dd8d564a04,5
19a249ba83abb72faf530a214ea867feb51ade91,5
9af098c29b2faa89225556258ae0e3676741c981,6
bdd1cc20929e9f7631dd29ff70426eea53f69443,1
c651ccc91d1f0f67752b22fab6bfaab9cc327fe8,2
3cc3fb7df67dc9c83b71fec82e5bfb1df3724089,5
648f40701764cc3b47f2d2978518852e2aeb42cf,2
d3b91fad1843e98fde9c287f72315bd456e18f2c,12479
cd733f4f713d46bc175fd57fc9a168ea4f846148,6
b02f5aeda6f66ac3be9b2e35f9b237d4f1f80d73,5
7b51b77dbc71e83789f59f0cd559489115478f27,4
2739889c98e8d1c1a40263f7f7c0866879c31edf,1
3ed02de2f46105cbc45fcc8f3287513f470eb4a3,3
0ed8a4e161c06b82734f5f5268a5b1fb68abb954,7
f9b329a7d1454fba71e6a72e92aff981afdacdd4,26
524ee675a36961c5b59302e84ffd08808f4f787e,1
76c39289bac153ddb661062dcc25881c690c20e5,2
7f95f2dce01e03532206d0998bca4cbdd8a660c7,287
6beb484f25c9b11baf0edef4bc9cbfa7e3261df6,5
37ba4c61d04d0782bd34971be5cc4eec10f59d36,1
c2ff10c98e22ae64d553273e6d67bb123a1c916f,6
2f5bfa7c7f271f2b7709c2822436178e2a216027,6
1bdd46cd3a2fe1e0aeb965fb0edb493064e24495,6
a7ddaa8eacb45fdd5241e52d72e6f75d8b67b953,1
cdcd79321390b41df452c48c5ba9d1e4cc23a801,1
ec0465ade87996214959a393239eec520daf92ea,2
551fc7aec1a7efe868a59fbeea14582b41923f4d,4
e39888ba21b68888e1db2d989155f23ea78fc842,1
b71fdc590d660f81e8e2ebfdab989feb60e86dde,1
f23336f5c15eb90df3275076181d10746479be5b,3
527b1719f583ed56653b6d296422968e86f62d59,3
660b9c3a4e24ce9a2628f2ec88902e2384d1aade,155
6d14414d21973580547ca1935b2692a43c0b0b5f,1
c511549e0c6848f00bd19f152b8ab42261ff5d0c,132
8ac7a77be668180d515e234d550cc661aa0c1ebd,1
88f78ce8433ddf2f498cdcac33fed2c71f820cbd,1
477fde6ff3262a132f03376f86c9727c0f411723,1
29d5350c0115d8847d010830b0dcca429b038e31,4
ac538e5dbaf13180b7e7a9c4471f1007b8b11d68,2
168d5bd57b8183f8da0ea30a0d4d3c2422eec4e4,1
bb0cebd7d0ac9bf2ddf94fe5579603819c4a1fc7,4
59d8cb49fd969913820fa23d569acc23eeabc4b4,19
4b64c8a1eea6b44fb8505ec46cccf8255c7e6c63,1
348c44e78eb079fa97a575f8fb8c1fcac747efe5,3
ce5e33832ae3f7224fe39d6ade4764522197bacf,1
2af9664776a237baa7ce67789bc5d2b54a36d95c,1
df9930c129d4cfe4d39e5e4688a6a55a2bca0050,2
a9d34933803198f89ad721ee17f138b046131090,1
abb4824d13a44f68d1bbaf6726945983230771f9,8
67cf2fa3d5e2a81c535db22045eb06ba878c5f9f,5
b7b57b143417f8b89e17aeb501b7c54c13508959,1
40ffc49876611150104102d59a35d865e4670bd7,1
afd6726309f57f532b4b989a75c1392359c611cc,187
3e5c63943d35be1804d302c0393affc4916c3dc3,2
087d1a8e9c49e5c11008582e92f346680d0d8c89,2
62ca33e02a4ea93dd59538ac986a082430253b27,5
c72431ffc9b48e8b9009e1f95afa9db9d87b099a,2
fcfc2d587962ed307b378074387ad7f472874bda,6
1db999ce8d369dbf20532f1b2ea8cbbcf6f2cc7b,5
